OrderID,ProductID,ProductName,Category,QuantitySold,SellingPrice,DateOfSale,CustomerID,CustomerName,ContactEmail,PhoneNumber,DeliveryAddress,DeliveryDate,DeliveryStatus,Platform,CouponUsed,ReturnWindow
FLI-868346,PID-1546,Laptop,Electronics,2,385.3,2024-02-17,CUST-4637,Sam,customer864@example.com,+91-8320188220,"392 Street, City-30, State-4",2024-02-21,In Transit,Flipkart,TRUE,29
FLI-587814,PID-3623,Book,Fashion,6,426.96,2024-02-18,CUST-2318,Jane,customer612@example.com,+91-8356417747,"300 Street, City-15, State-23",2024-02-22,In Transit,Flipkart,TRUE,22
FLI-751195,PID-2268,Headphones,Electronics,10,531.94,2024-02-19,CUST-6056,Sam,customer129@example.com,+91-7566847290,"177 Street, City-29, State-11",2024-02-23,Cancelled,Flipkart,FALSE,7
FLI-152107,PID-1632,Shoes,Books,2,914.73,2024-02-20,CUST-9454,Chris,customer192@example.com,+91-9653160922,"252 Street, City-49, State-8",2024-02-24,Cancelled,Flipkart,TRUE,12
FLI-893997,PID-4013,Shoes,Fashion,3,170.72,2024-02-21,CUST-2794,Taylor,customer46@example.com,+91-9286951198,"86 Street, City-4, State-21",2024-02-25,In Transit,Flipkart,TRUE,15
FLI-269932,PID-4549,Laptop,Books,3,646.48,2024-02-22,CUST-4460,Taylor,customer120@example.com,+91-8381614517,"318 Street, City-94, State-5",2024-02-26,Cancelled,Flipkart,FALSE,9
FLI-112608,PID-3917,Watch,Electronics,9,877.81,2024-02-23,CUST-8558,Jane,customer878@example.com,+91-7174029963,"427 Street, City-16, State-4",2024-02-27,In Transit,Flipkart,FALSE,30
FLI-549707,PID-7999,Laptop,Books,4,692.22,2024-02-24,CUST-5705,Jane,customer25@example.com,+91-8319681817,"348 Street, City-26, State-28",2024-02-28,In Transit,Flipkart,TRUE,26
FLI-431323,PID-6944,Watch,Electronics,8,766.77,2024-02-25,CUST-9615,Jane,customer234@example.com,+91-8891962025,"223 Street, City-52, State-28",2024-02-29,Cancelled,Flipkart,TRUE,9
FLI-817681,PID-3257,Laptop,Electronics,8,593.76,2024-02-26,CUST-2373,John,customer16@example.com,+91-8832752716,"169 Street, City-77, State-21",2024-03-01,Cancelled,Flipkart,FALSE,19
FLI-276270,PID-2543,Laptop,Fashion,8,280.49,2024-02-27,CUST-2508,Jane,customer728@example.com,+91-9839418031,"370 Street, City-100, State-9",2024-03-02,In Transit,Flipkart,FALSE,17
FLI-744426,PID-6141,Laptop,Electronics,7,341.25,2024-02-28,CUST-5801,Sam,customer924@example.com,+91-8723357478,"23 Street, City-48, State-6",2024-03-03,Delivered,Flipkart,FALSE,26
FLI-848453,PID-5598,Laptop,Fashion,7,767.24,2024-02-29,CUST-6745,Jane,customer594@example.com,+91-8321363159,"44 Street, City-86, State-7",2024-03-04,Delivered,Flipkart,TRUE,23
FLI-618957,PID-4433,Shoes,Electronics,5,803.5,2024-03-01,CUST-3759,Sam,customer82@example.com,+91-8037921818,"245 Street, City-67, State-25",2024-03-05,Cancelled,Flipkart,FALSE,26
FLI-518846,PID-8455,Headphones,Fashion,3,981.14,2024-03-02,CUST-8168,Alex,customer566@example.com,+91-8768491088,"5 Street, City-47, State-7",2024-03-06,Cancelled,Flipkart,FALSE,8
FLI-772417,PID-6210,Watch,Accessories,4,465.56,2024-03-03,CUST-8749,Alex,customer347@example.com,+91-9956904333,"108 Street, City-83, State-28",2024-03-07,Cancelled,Flipkart,FALSE,11
FLI-467509,PID-9218,Shoes,Fashion,5,295.1,2024-03-04,CUST-4533,Alex,customer449@example.com,+91-8750801433,"498 Street, City-74, State-12",2024-03-08,Cancelled,Flipkart,TRUE,19
FLI-259660,PID-4149,Watch,Books,1,381.29,2024-03-05,CUST-7763,Alex,customer13@example.com,+91-8712290352,"345 Street, City-31, State-23",2024-03-09,Delivered,Flipkart,TRUE,19
FLI-426872,PID-1922,Book,Accessories,3,847.64,2024-03-06,CUST-5720,John,customer376@example.com,+91-7408556370,"342 Street, City-55, State-11",2024-03-10,Delivered,Flipkart,FALSE,19
FLI-965775,PID-5962,Book,Accessories,6,821.21,2024-03-07,CUST-9735,Sam,customer696@example.com,+91-8137473019,"243 Street, City-39, State-10",2024-03-11,In Transit,Flipkart,FALSE,24
FLI-151374,PID-5239,Watch,Fashion,7,110.35,2024-03-08,CUST-9731,Jane,customer216@example.com,+91-8911125788,"208 Street, City-56, State-23",2024-03-12,In Transit,Flipkart,FALSE,27
FLI-915586,PID-1019,Laptop,Accessories,7,221.72,2024-03-09,CUST-8013,John,customer39@example.com,+91-9406487982,"22 Street, City-78, State-24",2024-03-13,Delivered,Flipkart,FALSE,23
FLI-969094,PID-8874,Headphones,Fashion,2,898.79,2024-03-10,CUST-3801,Sam,customer707@example.com,+91-7753480551,"60 Street, City-13, State-8",2024-03-14,In Transit,Flipkart,TRUE,21
FLI-676549,PID-3183,Watch,Accessories,8,588.89,2024-03-11,CUST-7606,Taylor,customer45@example.com,+91-7803030631,"340 Street, City-32, State-29",2024-03-15,Delivered,Flipkart,FALSE,21
FLI-893113,PID-6010,Laptop,Accessories,5,857.93,2024-03-12,CUST-6709,Chris,customer785@example.com,+91-7173190035,"292 Street, City-59, State-29",2024-03-16,In Transit,Flipkart,TRUE,14
FLI-125440,PID-9573,Watch,Fashion,7,252.79,2024-03-13,CUST-6459,Jane,customer672@example.com,+91-7906055087,"336 Street, City-25, State-7",2024-03-17,Cancelled,Flipkart,FALSE,27
FLI-802007,PID-3867,Headphones,Accessories,7,773.39,2024-03-14,CUST-9124,Chris,customer361@example.com,+91-8302430116,"363 Street, City-87, State-11",2024-03-18,Cancelled,Flipkart,TRUE,27
FLI-458999,PID-7767,Watch,Fashion,2,237.6,2024-03-15,CUST-8745,Alex,customer290@example.com,+91-9710963497,"150 Street, City-62, State-25",2024-03-19,In Transit,Flipkart,TRUE,25
FLI-597748,PID-7835,Headphones,Accessories,3,573.95,2024-03-16,CUST-2406,Taylor,customer28@example.com,+91-7150331685,"351 Street, City-78, State-29",2024-03-20,Delivered,Flipkart,TRUE,8
FLI-248227,PID-5632,Book,Accessories,7,874.93,2024-03-17,CUST-9837,John,customer454@example.com,+91-7150665410,"365 Street, City-24, State-24",2024-03-21,Delivered,Flipkart,TRUE,15
FLI-193567,PID-5000,Watch,Books,10,492.16,2024-03-18,CUST-5890,Jane,customer640@example.com,+91-8188708477,"171 Street, City-27, State-28",2024-03-22,In Transit,Flipkart,FALSE,19
FLI-113282,PID-6882,Phone,Accessories,6,784.9,2024-03-19,CUST-7093,Chris,customer878@example.com,+91-7440953029,"100 Street, City-55, State-12",2024-03-23,Delivered,Flipkart,FALSE,28
FLI-260752,PID-8903,Watch,Books,3,947.78,2024-03-20,CUST-4480,Jane,customer372@example.com,+91-7994586363,"183 Street, City-30, State-13",2024-03-24,Cancelled,Flipkart,TRUE,18
FLI-651786,PID-4521,Book,Fashion,8,465.81,2024-03-21,CUST-1343,Jane,customer371@example.com,+91-7807768407,"227 Street, City-53, State-28",2024-03-25,Cancelled,Flipkart,TRUE,7
FLI-747788,PID-3940,Laptop,Fashion,5,285.52,2024-03-22,CUST-1115,Chris,customer193@example.com,+91-9501913173,"348 Street, City-50, State-8",2024-03-26,Cancelled,Flipkart,FALSE,14
FLI-954817,PID-6317,Shoes,Electronics,3,184.32,2024-03-23,CUST-6162,Sam,customer87@example.com,+91-8108439358,"439 Street, City-90, State-25",2024-03-27,In Transit,Flipkart,TRUE,10
FLI-243042,PID-3873,Shoes,Books,6,265.09,2024-03-24,CUST-4956,Sam,customer212@example.com,+91-8690562334,"171 Street, City-18, State-26",2024-03-28,Cancelled,Flipkart,TRUE,7
FLI-994696,PID-7617,Book,Fashion,1,904.56,2024-03-25,CUST-2959,Jane,customer786@example.com,+91-9445698468,"101 Street, City-17, State-3",2024-03-29,In Transit,Flipkart,FALSE,16
FLI-276358,PID-1403,Laptop,Books,7,802.31,2024-03-26,CUST-5072,Sam,customer377@example.com,+91-8317117490,"233 Street, City-86, State-2",2024-03-30,Delivered,Flipkart,FALSE,9
FLI-206099,PID-8556,Phone,Fashion,3,437.52,2024-03-27,CUST-6798,Sam,customer590@example.com,+91-9423431312,"433 Street, City-56, State-19",2024-03-31,Delivered,Flipkart,FALSE,30
FLI-293846,PID-8795,Book,Books,6,895.69,2024-03-28,CUST-6121,Sam,customer100@example.com,+91-9686267689,"12 Street, City-52, State-30",2024-04-01,Delivered,Flipkart,TRUE,27
FLI-932569,PID-6598,Phone,Accessories,3,259.85,2024-03-29,CUST-9240,Taylor,customer955@example.com,+91-8905655353,"444 Street, City-55, State-23",2024-04-02,In Transit,Flipkart,TRUE,11
FLI-568078,PID-4241,Laptop,Accessories,10,212.93,2024-03-30,CUST-9720,Chris,customer43@example.com,+91-7008256901,"348 Street, City-2, State-19",2024-04-03,Cancelled,Flipkart,TRUE,9
FLI-910415,PID-2306,Headphones,Fashion,5,584.87,2024-03-31,CUST-9348,Taylor,customer462@example.com,+91-9655153438,"72 Street, City-75, State-29",2024-04-04,Delivered,Flipkart,FALSE,9
FLI-903206,PID-9255,Laptop,Books,1,584.15,2024-04-01,CUST-7458,John,customer640@example.com,+91-7443121510,"339 Street, City-99, State-27",2024-04-05,Cancelled,Flipkart,FALSE,26
FLI-540601,PID-5899,Phone,Books,8,270.92,2024-04-02,CUST-7723,John,customer552@example.com,+91-9574137776,"105 Street, City-45, State-27",2024-04-06,Delivered,Flipkart,TRUE,16
FLI-987462,PID-8911,Laptop,Accessories,2,304.6,2024-04-03,CUST-4042,Alex,customer55@example.com,+91-9281733505,"136 Street, City-76, State-25",2024-04-07,Delivered,Flipkart,FALSE,29
FLI-978294,PID-4822,Headphones,Accessories,9,717.47,2024-04-04,CUST-2764,John,customer558@example.com,+91-9660556346,"445 Street, City-38, State-27",2024-04-08,Cancelled,Flipkart,TRUE,14
FLI-160717,PID-2052,Headphones,Fashion,8,466.28,2024-04-05,CUST-8819,Sam,customer248@example.com,+91-8915560551,"423 Street, City-89, State-14",2024-04-09,Cancelled,Flipkart,FALSE,13
FLI-777137,PID-3747,Laptop,Electronics,4,282.79,2024-04-06,CUST-3923,Chris,customer535@example.com,+91-9678315594,"449 Street, City-59, State-12",2024-04-10,In Transit,Flipkart,FALSE,12
FLI-649591,PID-2417,Headphones,Fashion,2,579.17,2024-04-07,CUST-3336,Chris,customer357@example.com,+91-8881531340,"16 Street, City-54, State-21",2024-04-11,Delivered,Flipkart,FALSE,17
FLI-995392,PID-8224,Laptop,Books,9,434.8,2024-04-08,CUST-8330,Chris,customer327@example.com,+91-9048259301,"67 Street, City-3, State-7",2024-04-12,Delivered,Flipkart,TRUE,25
FLI-285382,PID-2155,Headphones,Fashion,7,166.64,2024-04-09,CUST-2646,Alex,customer585@example.com,+91-9408654328,"384 Street, City-91, State-23",2024-04-13,Delivered,Flipkart,TRUE,11
FLI-443887,PID-7202,Watch,Books,8,937.73,2024-04-10,CUST-1890,Jane,customer370@example.com,+91-8625240880,"356 Street, City-79, State-1",2024-04-14,In Transit,Flipkart,FALSE,16
FLI-476333,PID-4501,Headphones,Accessories,3,140.21,2024-04-11,CUST-9534,Jane,customer201@example.com,+91-8912038914,"449 Street, City-10, State-29",2024-04-15,Delivered,Flipkart,TRUE,11
FLI-933459,PID-7331,Headphones,Accessories,3,615.73,2024-04-12,CUST-3975,Jane,customer243@example.com,+91-9263773312,"77 Street, City-69, State-14",2024-04-16,Cancelled,Flipkart,FALSE,13
FLI-783121,PID-9248,Laptop,Fashion,7,706.51,2024-04-13,CUST-7599,Chris,customer43@example.com,+91-7245963991,"392 Street, City-63, State-12",2024-04-17,Cancelled,Flipkart,TRUE,9
FLI-164921,PID-9361,Laptop,Books,2,944.01,2024-04-14,CUST-5705,Chris,customer733@example.com,+91-8421935743,"38 Street, City-71, State-2",2024-04-18,Delivered,Flipkart,TRUE,19
FLI-449546,PID-6612,Book,Books,9,124.39,2024-04-15,CUST-7536,Alex,customer732@example.com,+91-8167552613,"218 Street, City-25, State-20",2024-04-19,Cancelled,Flipkart,FALSE,21
FLI-884482,PID-9452,Watch,Fashion,5,884.9,2024-04-16,CUST-1373,Sam,customer941@example.com,+91-9817569050,"223 Street, City-91, State-26",2024-04-20,In Transit,Flipkart,TRUE,10
FLI-790365,PID-7568,Phone,Fashion,9,797.7,2024-04-17,CUST-3302,John,customer493@example.com,+91-7000586914,"26 Street, City-50, State-8",2024-04-21,In Transit,Flipkart,TRUE,10
FLI-677154,PID-8382,Laptop,Fashion,10,956.38,2024-04-18,CUST-3354,Jane,customer37@example.com,+91-7129655607,"354 Street, City-7, State-21",2024-04-22,In Transit,Flipkart,TRUE,15
FLI-649529,PID-7639,Phone,Electronics,10,948.88,2024-04-19,CUST-4917,Sam,customer167@example.com,+91-8024237540,"433 Street, City-18, State-1",2024-04-23,Delivered,Flipkart,TRUE,10
FLI-160967,PID-5869,Phone,Accessories,5,436.99,2024-04-20,CUST-2028,Chris,customer163@example.com,+91-8330654453,"125 Street, City-70, State-3",2024-04-24,Delivered,Flipkart,FALSE,28
FLI-697541,PID-6914,Watch,Accessories,5,765.42,2024-04-21,CUST-2818,Sam,customer603@example.com,+91-8452027468,"394 Street, City-53, State-24",2024-04-25,In Transit,Flipkart,TRUE,25
FLI-481038,PID-1956,Book,Electronics,4,702.98,2024-04-22,CUST-1328,John,customer345@example.com,+91-8785841630,"379 Street, City-57, State-28",2024-04-26,Cancelled,Flipkart,TRUE,20
FLI-964088,PID-5856,Book,Fashion,9,287.98,2024-04-23,CUST-1165,Taylor,customer327@example.com,+91-9693109315,"385 Street, City-19, State-7",2024-04-27,Cancelled,Flipkart,FALSE,14
FLI-133147,PID-6752,Phone,Fashion,4,675.95,2024-04-24,CUST-2929,Sam,customer646@example.com,+91-8676997580,"91 Street, City-99, State-17",2024-04-28,Delivered,Flipkart,TRUE,27
FLI-992932,PID-3374,Laptop,Books,1,164.84,2024-04-25,CUST-6636,Sam,customer664@example.com,+91-9142036307,"147 Street, City-57, State-25",2024-04-29,In Transit,Flipkart,FALSE,18
FLI-627205,PID-4047,Headphones,Fashion,7,394.03,2024-04-26,CUST-3308,Taylor,customer216@example.com,+91-7960550820,"278 Street, City-19, State-1",2024-04-30,Delivered,Flipkart,FALSE,11
FLI-633451,PID-1703,Laptop,Accessories,1,519.2,2024-04-27,CUST-7643,Taylor,customer621@example.com,+91-9581270638,"360 Street, City-100, State-15",2024-05-01,Cancelled,Flipkart,FALSE,10
FLI-366915,PID-3154,Headphones,Accessories,10,487.67,2024-04-28,CUST-4311,Jane,customer859@example.com,+91-8621993301,"71 Street, City-75, State-30",2024-05-02,In Transit,Flipkart,FALSE,14
FLI-786082,PID-9896,Headphones,Books,5,845.4,2024-04-29,CUST-8461,Alex,customer419@example.com,+91-8006996643,"376 Street, City-76, State-21",2024-05-03,In Transit,Flipkart,FALSE,30
FLI-867694,PID-7219,Laptop,Accessories,2,185.54,2024-04-30,CUST-9788,Sam,customer111@example.com,+91-9174443096,"7 Street, City-6, State-18",2024-05-04,In Transit,Flipkart,TRUE,14
FLI-868878,PID-1655,Shoes,Electronics,10,397.06,2024-05-01,CUST-1528,Jane,customer455@example.com,+91-9571136555,"496 Street, City-25, State-27",2024-05-05,Cancelled,Flipkart,TRUE,23
FLI-620719,PID-5615,Headphones,Electronics,3,783.11,2024-05-02,CUST-6162,Taylor,customer138@example.com,+91-8961303961,"43 Street, City-1, State-7",2024-05-06,In Transit,Flipkart,FALSE,11
FLI-175260,PID-3015,Phone,Books,5,727.26,2024-05-03,CUST-2004,Alex,customer448@example.com,+91-9944590737,"225 Street, City-11, State-12",2024-05-07,In Transit,Flipkart,TRUE,13
FLI-230799,PID-3680,Book,Fashion,1,772.51,2024-05-04,CUST-7163,Sam,customer865@example.com,+91-8285823437,"457 Street, City-28, State-17",2024-05-08,In Transit,Flipkart,TRUE,13
FLI-102564,PID-5649,Laptop,Accessories,2,425.96,2024-05-05,CUST-1254,Sam,customer827@example.com,+91-8343406733,"290 Street, City-41, State-5",2024-05-09,Delivered,Flipkart,FALSE,21
FLI-661862,PID-5413,Phone,Fashion,8,281.77,2024-05-06,CUST-7997,Jane,customer749@example.com,+91-7512635926,"233 Street, City-18, State-28",2024-05-10,Delivered,Flipkart,FALSE,26
FLI-727449,PID-5157,Phone,Books,1,158.24,2024-05-07,CUST-4152,Alex,customer923@example.com,+91-7170653674,"31 Street, City-22, State-29",2024-05-11,Cancelled,Flipkart,FALSE,20
FLI-811661,PID-8521,Laptop,Books,6,967.26,2024-05-08,CUST-1200,John,customer443@example.com,+91-7893369759,"218 Street, City-15, State-30",2024-05-12,In Transit,Flipkart,FALSE,12
FLI-828091,PID-1157,Headphones,Books,3,972.63,2024-05-09,CUST-3615,John,customer21@example.com,+91-8111143006,"408 Street, City-13, State-4",2024-05-13,In Transit,Flipkart,TRUE,30
FLI-454703,PID-4249,Phone,Accessories,5,199.87,2024-05-10,CUST-2382,Alex,customer163@example.com,+91-9545116673,"390 Street, City-48, State-14",2024-05-14,Delivered,Flipkart,FALSE,29
FLI-303805,PID-9544,Shoes,Accessories,7,604.65,2024-05-11,CUST-1576,Alex,customer859@example.com,+91-9874634792,"10 Street, City-45, State-5",2024-05-15,In Transit,Flipkart,TRUE,16
FLI-193817,PID-4911,Shoes,Fashion,4,854.52,2024-05-12,CUST-4372,John,customer715@example.com,+91-9724615147,"197 Street, City-71, State-25",2024-05-16,In Transit,Flipkart,TRUE,28
FLI-327514,PID-3762,Phone,Books,10,767.59,2024-05-13,CUST-2472,Sam,customer839@example.com,+91-8244297161,"396 Street, City-70, State-22",2024-05-17,Cancelled,Flipkart,TRUE,20
FLI-143150,PID-5732,Book,Books,4,823.83,2024-05-14,CUST-4282,Chris,customer92@example.com,+91-9859527008,"459 Street, City-90, State-29",2024-05-18,Delivered,Flipkart,TRUE,15
FLI-738042,PID-6987,Book,Accessories,4,968.41,2024-05-15,CUST-8819,John,customer714@example.com,+91-9744270426,"4 Street, City-59, State-21",2024-05-19,Delivered,Flipkart,FALSE,16
FLI-389225,PID-5493,Laptop,Fashion,3,595.93,2024-05-16,CUST-6984,Sam,customer533@example.com,+91-9554322642,"292 Street, City-41, State-2",2024-05-20,In Transit,Flipkart,TRUE,13
FLI-275917,PID-8990,Watch,Books,8,441.39,2024-05-17,CUST-8757,Alex,customer739@example.com,+91-8325047320,"62 Street, City-16, State-6",2024-05-21,Delivered,Flipkart,FALSE,7
FLI-349117,PID-7233,Book,Accessories,8,665.62,2024-05-18,CUST-1569,John,customer692@example.com,+91-9565283722,"469 Street, City-78, State-13",2024-05-22,Cancelled,Flipkart,FALSE,12
FLI-968138,PID-5517,Book,Electronics,4,526.86,2024-05-19,CUST-5717,Alex,customer342@example.com,+91-7778267806,"30 Street, City-1, State-25",2024-05-23,Delivered,Flipkart,FALSE,25
FLI-451145,PID-5714,Book,Books,1,149.61,2024-05-20,CUST-3363,Chris,customer623@example.com,+91-8273511462,"351 Street, City-70, State-4",2024-05-24,Delivered,Flipkart,FALSE,12
FLI-887168,PID-3131,Shoes,Books,4,889.16,2024-05-21,CUST-9999,Jane,customer521@example.com,+91-9278740101,"12 Street, City-33, State-3",2024-05-25,Delivered,Flipkart,FALSE,12
FLI-199412,PID-5679,Book,Fashion,4,272.64,2024-05-22,CUST-4068,Jane,customer780@example.com,+91-8284846208,"470 Street, City-96, State-30",2024-05-26,Cancelled,Flipkart,FALSE,16
FLI-395542,PID-4676,Book,Electronics,5,803.86,2024-05-23,CUST-3084,Jane,customer730@example.com,+91-7603104614,"37 Street, City-78, State-10",2024-05-27,Delivered,Flipkart,TRUE,16
FLI-207087,PID-5307,Shoes,Fashion,1,466.14,2024-05-24,CUST-7739,Alex,customer24@example.com,+91-8442144973,"302 Street, City-75, State-15",2024-05-28,Delivered,Flipkart,FALSE,10
FLI-502331,PID-7811,Laptop,Accessories,9,252.66,2024-05-25,CUST-6488,John,customer982@example.com,+91-8806343709,"53 Street, City-67, State-22",2024-05-29,Cancelled,Flipkart,TRUE,10
FLI-207595,PID-2851,Shoes,Books,3,263.96,2024-05-26,CUST-6039,John,customer935@example.com,+91-9755517928,"127 Street, City-36, State-6",2024-05-30,In Transit,Flipkart,TRUE,30
FLI-824731,PID-8622,Phone,Electronics,2,572.41,2024-05-27,CUST-6482,Alex,customer812@example.com,+91-9626654511,"126 Street, City-58, State-13",2024-05-31,Cancelled,Flipkart,TRUE,24
FLI-393255,PID-4623,Shoes,Electronics,9,255.35,2024-05-28,CUST-5201,John,customer814@example.com,+91-7821817831,"106 Street, City-72, State-24",2024-06-01,Cancelled,Flipkart,FALSE,20
FLI-490258,PID-4294,Watch,Accessories,4,365.2,2024-05-29,CUST-3928,Jane,customer130@example.com,+91-8846753518,"69 Street, City-73, State-30",2024-06-02,Cancelled,Flipkart,FALSE,8
FLI-468836,PID-7993,Watch,Fashion,1,337.4,2024-05-30,CUST-4806,Sam,customer584@example.com,+91-8166588596,"80 Street, City-5, State-21",2024-06-03,Cancelled,Flipkart,TRUE,22
FLI-291332,PID-7546,Book,Accessories,9,826.4,2024-05-31,CUST-9435,Sam,customer1@example.com,+91-8189823260,"72 Street, City-85, State-9",2024-06-04,Delivered,Flipkart,FALSE,18
FLI-582555,PID-8224,Headphones,Books,8,728.76,2024-06-01,CUST-1817,Alex,customer734@example.com,+91-9673870836,"17 Street, City-1, State-11",2024-06-05,Delivered,Flipkart,TRUE,9
FLI-729653,PID-2959,Book,Fashion,3,720.34,2024-06-02,CUST-3829,Chris,customer939@example.com,+91-9344601129,"272 Street, City-68, State-2",2024-06-06,In Transit,Flipkart,TRUE,18
FLI-125186,PID-8322,Book,Books,6,423.7,2024-06-03,CUST-1180,Chris,customer206@example.com,+91-7656750524,"462 Street, City-55, State-4",2024-06-07,In Transit,Flipkart,FALSE,24
FLI-923301,PID-1497,Book,Electronics,10,587.56,2024-06-04,CUST-3551,John,customer614@example.com,+91-9780562830,"467 Street, City-27, State-17",2024-06-08,Cancelled,Flipkart,FALSE,28
FLI-570879,PID-2993,Phone,Electronics,3,249.08,2024-06-05,CUST-3388,Chris,customer517@example.com,+91-7407962981,"454 Street, City-10, State-16",2024-06-09,Cancelled,Flipkart,TRUE,24
FLI-693634,PID-1520,Headphones,Books,4,229.8,2024-06-06,CUST-8077,Chris,customer462@example.com,+91-9835713246,"463 Street, City-7, State-23",2024-06-10,Cancelled,Flipkart,FALSE,29
FLI-605723,PID-6480,Laptop,Books,5,385.53,2024-06-07,CUST-5311,Chris,customer187@example.com,+91-8586999804,"477 Street, City-28, State-25",2024-06-11,In Transit,Flipkart,FALSE,12
FLI-784853,PID-5904,Phone,Fashion,5,227.86,2024-06-08,CUST-9166,John,customer714@example.com,+91-8821969996,"276 Street, City-56, State-18",2024-06-12,Cancelled,Flipkart,TRUE,12
